yil/ay/gun,yil,ay,ayAdi,gun,gunAdi,saat,dakika,saniye,konum,alanIsmi,tasitTipi
2025/2/6,2025,2,Şubat,6,Perşembe,784306,784306,784306,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784344,784344,784344,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784397,784397,784397,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784407,784407,784407,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,784426,784426,784426,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784505,784505,784505,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784599,784599,784599,kampusGiris,giris,van
2025/2/6,2025,2,Şubat,6,Perşembe,784627,784627,784627,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784632,784632,784632,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784807,784807,784807,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,784828,784828,784828,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784862,784862,784862,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784954,784954,784954,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,784986,784986,784986,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785045,785045,785045,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785070,785070,785070,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785072,785072,785072,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785107,785107,785107,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785129,785129,785129,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785144,785144,785144,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785178,785178,785178,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785227,785227,785227,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785291,785291,785291,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785307,785307,785307,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785334,785334,785334,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,785406,785406,785406,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785446,785446,785446,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,785491,785491,785491,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,785521,785521,785521,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,785528,785528,785528,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785624,785624,785624,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785634,785634,785634,kampusGiris,giris,van
2025/2/6,2025,2,Şubat,6,Perşembe,785638,785638,785638,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785645,785645,785645,kampusGiris,cikis,van
2025/2/6,2025,2,Şubat,6,Perşembe,785700,785700,785700,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,785707,785707,785707,kampusGiris,giris,van
2025/2/6,2025,2,Şubat,6,Perşembe,785753,785753,785753,kampusGiris,giris,van
2025/2/6,2025,2,Şubat,6,Perşembe,785906,785906,785906,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,785966,785966,785966,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,785988,785988,785988,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786032,786032,786032,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786033,786033,786033,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,786138,786138,786138,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,786144,786144,786144,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786149,786149,786149,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786189,786189,786189,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786224,786224,786224,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,786231,786231,786231,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786269,786269,786269,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786288,786288,786288,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786298,786298,786298,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786329,786329,786329,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786388,786388,786388,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786406,786406,786406,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786418,786418,786418,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786445,786445,786445,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786459,786459,786459,kampusGiris,giris,motorcycle
2025/2/6,2025,2,Şubat,6,Perşembe,786488,786488,786488,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786496,786496,786496,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786544,786544,786544,kampusGiris,giris,motorcycle
2025/2/6,2025,2,Şubat,6,Perşembe,786547,786547,786547,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786576,786576,786576,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786625,786625,786625,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,786640,786640,786640,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786656,786656,786656,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,786668,786668,786668,kampusGiris,cikis,motorcycle
2025/2/6,2025,2,Şubat,6,Perşembe,786696,786696,786696,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,786731,786731,786731,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786735,786735,786735,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786781,786781,786781,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786826,786826,786826,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786865,786865,786865,kampusGiris,giris,motorcycle
2025/2/6,2025,2,Şubat,6,Perşembe,786906,786906,786906,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786946,786946,786946,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,786960,786960,786960,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,786967,786967,786967,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787028,787028,787028,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787042,787042,787042,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,787047,787047,787047,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787078,787078,787078,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787104,787104,787104,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787168,787168,787168,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787214,787214,787214,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787266,787266,787266,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787307,787307,787307,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787350,787350,787350,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787437,787437,787437,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787443,787443,787443,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787486,787486,787486,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787508,787508,787508,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787527,787527,787527,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787557,787557,787557,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787581,787581,787581,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787633,787633,787633,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787639,787639,787639,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787667,787667,787667,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787744,787744,787744,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787763,787763,787763,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787796,787796,787796,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787796,787796,787796,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,787825,787825,787825,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788003,788003,788003,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788023,788023,788023,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788026,788026,788026,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788046,788046,788046,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788071,788071,788071,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788088,788088,788088,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788324,788324,788324,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788377,788377,788377,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788434,788434,788434,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788434,788434,788434,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788485,788485,788485,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788521,788521,788521,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,788560,788560,788560,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,788619,788619,788619,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788624,788624,788624,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,788629,788629,788629,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788660,788660,788660,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788692,788692,788692,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788736,788736,788736,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788767,788767,788767,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788807,788807,788807,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788820,788820,788820,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788859,788859,788859,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,788867,788867,788867,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788895,788895,788895,kampusGiris,cikis,bus
2025/2/6,2025,2,Şubat,6,Perşembe,788922,788922,788922,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788935,788935,788935,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,788981,788981,788981,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788989,788989,788989,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,788996,788996,788996,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,789029,789029,789029,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789121,789121,789121,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,789140,789140,789140,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,789156,789156,789156,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,789168,789168,789168,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789169,789169,789169,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789263,789263,789263,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,789277,789277,789277,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789295,789295,789295,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,789354,789354,789354,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789360,789360,789360,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,789451,789451,789451,kampusGiris,cikis,van
2025/2/6,2025,2,Şubat,6,Perşembe,789539,789539,789539,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789635,789635,789635,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789673,789673,789673,kampusGiris,giris,van
2025/2/6,2025,2,Şubat,6,Perşembe,789680,789680,789680,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789704,789704,789704,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789713,789713,789713,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789730,789730,789730,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789800,789800,789800,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789876,789876,789876,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789884,789884,789884,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,789926,789926,789926,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,790291,790291,790291,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,790297,790297,790297,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790333,790333,790333,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790376,790376,790376,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790453,790453,790453,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790504,790504,790504,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,790532,790532,790532,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790553,790553,790553,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,790643,790643,790643,kampusGiris,giris,motorcycle
2025/2/6,2025,2,Şubat,6,Perşembe,790678,790678,790678,kampusGiris,cikis,ambulance
2025/2/6,2025,2,Şubat,6,Perşembe,790712,790712,790712,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,790742,790742,790742,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790744,790744,790744,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790758,790758,790758,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790779,790779,790779,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790802,790802,790802,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,790803,790803,790803,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790805,790805,790805,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790864,790864,790864,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790870,790870,790870,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790901,790901,790901,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790904,790904,790904,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,790934,790934,790934,kampusGiris,cikis,van
2025/2/6,2025,2,Şubat,6,Perşembe,791010,791010,791010,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791040,791040,791040,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791066,791066,791066,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791087,791087,791087,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791100,791100,791100,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791119,791119,791119,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791173,791173,791173,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791175,791175,791175,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791202,791202,791202,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791225,791225,791225,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791226,791226,791226,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791285,791285,791285,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791301,791301,791301,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,791322,791322,791322,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791339,791339,791339,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791448,791448,791448,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,791486,791486,791486,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,791582,791582,791582,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,791598,791598,791598,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,791902,791902,791902,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,791956,791956,791956,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792056,792056,792056,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792073,792073,792073,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792098,792098,792098,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792098,792098,792098,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792100,792100,792100,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792158,792158,792158,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792228,792228,792228,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792248,792248,792248,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792279,792279,792279,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792354,792354,792354,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792387,792387,792387,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792396,792396,792396,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792427,792427,792427,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792488,792488,792488,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792541,792541,792541,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792549,792549,792549,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792649,792649,792649,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792667,792667,792667,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792719,792719,792719,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792750,792750,792750,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792758,792758,792758,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,792779,792779,792779,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792811,792811,792811,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792830,792830,792830,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792906,792906,792906,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,792915,792915,792915,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793056,793056,793056,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,793112,793112,793112,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793122,793122,793122,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,793143,793143,793143,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793182,793182,793182,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793246,793246,793246,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793290,793290,793290,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,793295,793295,793295,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793313,793313,793313,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793350,793350,793350,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793392,793392,793392,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793421,793421,793421,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793454,793454,793454,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793481,793481,793481,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,793494,793494,793494,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793505,793505,793505,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793546,793546,793546,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793554,793554,793554,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793584,793584,793584,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793590,793590,793590,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793592,793592,793592,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793602,793602,793602,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,793668,793668,793668,kampusGiris,giris,van
2025/2/6,2025,2,Şubat,6,Perşembe,793689,793689,793689,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,793858,793858,793858,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794043,794043,794043,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794073,794073,794073,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,794095,794095,794095,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794407,794407,794407,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794435,794435,794435,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794496,794496,794496,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794499,794499,794499,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794564,794564,794564,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794580,794580,794580,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,794605,794605,794605,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794608,794608,794608,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,794623,794623,794623,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,794646,794646,794646,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794659,794659,794659,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794664,794664,794664,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,794683,794683,794683,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794690,794690,794690,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794771,794771,794771,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794793,794793,794793,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794827,794827,794827,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,794845,794845,794845,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,795109,795109,795109,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,795148,795148,795148,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795235,795235,795235,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795263,795263,795263,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,795270,795270,795270,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795446,795446,795446,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795478,795478,795478,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795541,795541,795541,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795571,795571,795571,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,795638,795638,795638,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795639,795639,795639,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795674,795674,795674,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795749,795749,795749,kampusGiris,giris,van
2025/2/6,2025,2,Şubat,6,Perşembe,795781,795781,795781,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,795788,795788,795788,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795803,795803,795803,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795817,795817,795817,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795830,795830,795830,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795843,795843,795843,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795881,795881,795881,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795894,795894,795894,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795914,795914,795914,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,795976,795976,795976,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,796004,796004,796004,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,796057,796057,796057,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,796118,796118,796118,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,796132,796132,796132,kampusGiris,giris,car
2025/2/6,2025,2,Şubat,6,Perşembe,796160,796160,796160,kampusGiris,cikis,car
2025/2/6,2025,2,Şubat,6,Perşembe,796207,796207,796207,kampusGiris,cikis,motorcycle
2025/2/6,2025,2,Şubat,6,Perşembe,796218,796218,796218,kampusGiris,giris,car
