yil/ay/gun,yil,ay,ayAdi,gun,gunAdi,saat,dakika,saniye,konum,alanIsmi,tasitTipi
2024/10/26,2024,10,Ekim,26,Cumartesi,16,18,55,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,1,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,2,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,3,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,7,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,11,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,18,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,37,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,44,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,46,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,49,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,51,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,51,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,52,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,54,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,56,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,19,56,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,19,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,21,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,22,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,23,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,25,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,36,kampusGiris,giris,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,48,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,53,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,56,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,57,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,20,59,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,0,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,0,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,3,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,22,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,25,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,39,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,39,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,46,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,46,kampusGiris,cikis,ambulance
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,47,kampusGiris,cikis,ambulance
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,51,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,21,57,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,2,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,3,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,3,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,3,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,3,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,11,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,12,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,13,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,24,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,26,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,32,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,35,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,40,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,41,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,50,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,22,52,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,16,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,18,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,21,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,23,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,29,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,33,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,36,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,39,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,23,42,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,2,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,5,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,17,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,18,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,18,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,31,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,34,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,36,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,49,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,24,57,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,2,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,10,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,25,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,27,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,34,kampusGiris,giris,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,39,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,43,kampusGiris,cikis,truck
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,43,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,50,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,25,57,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,26,7,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,26,9,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,26,17,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,26,20,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,26,33,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,26,34,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,26,47,kampusGiris,cikis,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,11,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,12,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,14,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,15,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,20,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,33,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,44,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,48,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,27,53,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,28,27,kampusGiris,cikis,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,28,51,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,28,51,kampusGiris,giris,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,28,52,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,28,54,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,28,56,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,5,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,19,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,21,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,24,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,28,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,28,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,30,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,32,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,33,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,33,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,36,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,43,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,29,55,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,2,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,3,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,6,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,10,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,13,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,14,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,18,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,24,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,38,kampusGiris,cikis,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,41,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,47,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,48,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,30,51,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,2,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,8,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,20,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,23,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,26,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,29,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,32,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,35,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,44,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,46,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,31,53,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,12,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,18,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,20,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,23,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,28,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,41,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,42,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,43,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,44,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,32,45,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,8,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,13,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,35,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,37,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,39,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,41,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,43,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,45,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,50,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,33,54,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,34,0,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,23,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,24,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,25,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,25,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,26,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,27,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,32,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,38,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,39,kampusGiris,giris,truck
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,39,kampusGiris,giris,truck
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,48,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,49,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,49,49,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,2,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,10,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,13,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,15,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,22,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,52,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,52,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,50,56,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,1,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,4,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,20,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,32,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,37,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,46,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,48,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,49,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,49,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,54,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,51,54,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,2,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,14,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,16,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,24,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,26,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,26,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,42,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,59,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,52,59,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,1,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,3,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,5,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,8,kampusGiris,giris,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,11,kampusGiris,giris,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,14,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,46,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,53,51,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,54,9,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,54,9,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,54,11,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,54,19,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,54,22,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,54,28,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,54,44,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,12,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,12,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,15,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,16,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,19,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,20,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,22,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,23,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,47,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,54,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,55,58,kampusGiris,cikis,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,56,4,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,56,44,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,56,46,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,56,55,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,29,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,29,kampusGiris,giris,van
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,30,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,32,kampusGiris,cikis,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,39,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,50,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,53,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,57,54,kampusGiris,cikis,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,5,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,12,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,19,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,27,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,41,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,41,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,45,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,49,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,53,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,58,56,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,59,7,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,59,7,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,59,13,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,59,13,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,16,59,39,kampusGiris,giris,ambulance
2024/10/26,2024,10,Ekim,26,Cumartesi,16,59,51,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,0,kampusGiris,cikis,van
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,1,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,3,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,6,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,7,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,13,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,14,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,23,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,24,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,27,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,57,kampusGiris,cikis,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,17,0,58,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,1,3,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,1,16,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,1,19,kampusGiris,giris,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,17,1,21,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,1,41,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,17,1,57,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,2,1,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,2,6,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,2,42,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,17,2,42,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,14,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,17,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,18,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,18,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,29,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,34,kampusGiris,giris,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,41,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,46,kampusGiris,giris,bus
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,47,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,49,kampusGiris,cikis,motorcycle
2024/10/26,2024,10,Ekim,26,Cumartesi,17,3,51,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,12,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,14,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,15,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,28,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,28,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,43,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,45,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,4,59,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,5,3,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,5,34,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,5,37,kampusGiris,giris,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,5,38,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,5,40,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,5,42,kampusGiris,cikis,car
2024/10/26,2024,10,Ekim,26,Cumartesi,17,5,49,kampusGiris,cikis,car
